<H1>	<H1>	<H1>	タグ		
や	ヤ	や	助詞-並立助詞		
、	、	、	記号-読点		
旅行	リョコウ	旅行	名詞-サ変接続		
券	ケン	券	名詞-接尾-一般		
や	ヤ	や	助詞-並立助詞		
遊園	ユウエン	遊園	名詞-一般		
地	チ	地	名詞-接尾-一般		
券	ケン	券	名詞-接尾-一般		
が	ガ	が	助詞-格助詞-一般		
当たる	アタル	当たる	動詞-自立	五段・ラ行	基本形
キャンペーン	キャンペーン	キャンペーン	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
展開	テンカイ	展開	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
まいり	マイリ	まいる	動詞-非自立	五段・ラ行	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
概要	ガイヨウ	概要	名詞-一般		
バニラ	バニラ	バニラ	名詞-一般		
アイス	アイス	アイス	名詞-一般		
と	ト	と	助詞-並立助詞		
チョコ	チョコ	チョコ	名詞-一般		
クッキー	クッキー	クッキー	名詞-一般		
の	ノ	の	助詞-連体化		
組み合わせ	クミアワセ	組み合わせ	名詞-一般		
の	ノ	の	助詞-格助詞-一般		
おいし	オイシ	おいしい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
が	ガ	が	助詞-格助詞-一般		
楽しめ	タノシメ	楽しめる	動詞-自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
香ばしく	コウバシク	香ばしい	形容詞-自立	形容詞・イ段	連用テ接続
カカオ	カカオ	カカオ	名詞-一般		
風味	フウミ	風味	名詞-一般		
豊か	ユタカ	豊か	名詞-形容動詞語幹		
で	デ	だ	助動詞	特殊・ダ	連用形
存在	ソンザイ	存在	名詞-サ変接続		
感	カン	感	名詞-接尾-一般		
の	ノ	の	助詞-格助詞-一般		
ある	アル	ある	動詞-自立	五段・ラ行	基本形
チョコ	チョコ	チョコ	名詞-一般		
クッキー	クッキー	クッキー	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
使用	シヨウ	使用	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
い	イ	いる	動詞-非自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
商品	ショウヒン	商品	名詞-一般		
名	メイ	名	名詞-接尾-一般		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
クッキー	クッキー	クッキー	名詞-一般		
バニラ	バニラ	バニラ	名詞-一般		
種類	シュルイ	種類	名詞-一般		
別	ベツ	別	名詞-接尾-一般		
ラクトアイス	ラクトアイス	ラクトアイス	未知語		
内容	ナイヨウ	内容	名詞-一般		
量	リョウ	量	名詞-接尾-一般		
200ml	200ml	200ml	未知語		
価格	カカク	価格	名詞-一般		
メーカー	メーカー	メーカー	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
120	120	120	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税別	ゼイベツ	税別	名詞-一般		
）	）	）	記号-括弧閉		
発売	ハツバイ	発売	名詞-サ変接続		
日	ビ	日	名詞-接尾-一般		
・	・	・	記号-一般		
発売	ハツバイ	発売	名詞-サ変接続		
地区	チク	地区	名詞-一般		
2011	2011	2011	未知語		
年	トシ	年	名詞-一般		
7	7	7	未知語		
月	ツキ	月	名詞-一般		
11	11	11	未知語		
日	ビ	日	名詞-接尾-一般		
全国	ゼンコク	全国	名詞-一般		
成分	セイブン	成分	名詞-一般		
組成	ソセイ	組成	名詞-サ変接続		
無	ム	無	接頭詞-名詞接続		
脂	アブラ	脂	名詞-一般		
乳	チチ	乳	名詞-一般		
固形	コケイ	固形	名詞-一般		
分	ブン	分	名詞-接尾-一般		
：	：	：	記号-一般		
7.5%	7.5%	7.5%	未知語		
、	、	、	記号-読点		
植物	ショクブツ	植物	名詞-一般		
性	セイ	性	名詞-接尾-一般		
脂肪	シボウ	脂肪	名詞-一般		
分	ブン	分	名詞-接尾-一般		
：	：	：	記号-一般		
9.5%	9.5%	9.5%	未知語		
、	、	、	記号-読点		
卵黄	ランオウ	卵黄	名詞-一般		
脂肪	シボウ	脂肪	名詞-一般		
分	ブン	分	名詞-接尾-一般		
：	：	：	記号-一般		
0.4%	0.4%	0.4%	未知語		
主要	シュヨウ	主要	名詞-形容動詞語幹		
栄養	エイヨウ	栄養	名詞-一般		
成分	セイブン	成分	名詞-一般		
（	（	（	記号-括弧開		
1	1	1	未知語		
個	コ	個	名詞-一般		
（	（	（	記号-括弧開		
200ml	200ml	200ml	未知語		
）	）	）	記号-括弧閉		
当たり	アタリ	当たり	名詞-副詞可能		
）	）	）	記号-括弧閉		
エネルギー	エネルギー	エネルギー	名詞-一般		
334kcal	334kcal	334kcal	未知語		
、	、	、	記号-読点		
たんぱく質	タンパクシツ	たんぱく質	名詞-一般		
5.1g	5.1g	5.1g	未知語		
、	、	、	記号-読点		
脂質	シシツ	脂質	名詞-一般		
17.7g	17.7g	17.7g	未知語		
炭水化物	タンスイカブツ	炭水化物	名詞-一般		
38.5g	38.5g	38.5g	未知語		
、	、	、	記号-読点		
ナトリウム	ナトリウム	ナトリウム	名詞-一般		
128mg	128mg	128mg	未知語		
、	、	、	記号-読点		
カルシウム	カルシウム	カルシウム	名詞-一般		
140mg	140mg	140mg	未知語		
ターゲット	ターゲット	ターゲット	名詞-一般		
10	10	10	未知語		
〜	〜	〜	記号-一般		
20	20	20	未知語		
代	ダイ	代	名詞-接尾-一般		
男性	ダンセイ	男性	名詞-一般		
・	・	・	記号-一般		
女性	ジョセイ	女性	名詞-一般		
ご	ゴ	ご	接頭詞-名詞接続		
参考	サンコウ	参考	名詞-サ変接続		
■	■	■	記号-一般		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
について	ニツイテ	について	助詞-格助詞-連語		
「	「	「	記号-括弧開		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
」	」	」	記号-括弧閉		
は	ハ	は	助詞-係助詞		
1994	1994	1994	未知語		
年	トシ	年	名詞-一般		
の	ノ	の	助詞-連体化		
発売	ハツバイ	発売	名詞-サ変接続		
以来	イライ	以来	名詞-副詞可能		
、	、	、	記号-読点		
「	「	「	記号-括弧開		
おいし	オイシ	おいしい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
大	ダイ	大	接頭詞-名詞接続		
容量	ヨウリョウ	容量	名詞-一般		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
手頃	テゴロ	手頃	名詞-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
価格	カカク	価格	名詞-一般		
」	」	」	記号-括弧閉		
が	ガ	が	助詞-格助詞-一般		
受け入れ	ウケイレ	受け入れる	動詞-自立	一段	未然形
られ	ラレ	られる	動詞-接尾	一段	連用形
、	、	、	記号-読点		
子供	コドモ	子供	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
大人	オトナ	大人	名詞-一般		
まで	マデ	まで	助詞-副助詞		
幅広い	ハバヒロイ	幅広い	形容詞-自立	形容詞・アウオ段	基本形
お客	オキャク	お客	名詞-一般		
さま	サマ	さま	名詞-一般		
より	ヨリ	より	助詞-格助詞-一般		
ご	ゴ	ご	接頭詞-名詞接続		
好評	コウヒョウ	好評	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
いただい	イタダイ	いただく	動詞-自立	五段・カ行イ音便	連用タ接続
て	テ	て	助詞-接続助詞		
いる	イル	いる	動詞-非自立	一段	基本形
カップ	カップ	カップ	名詞-一般		
アイス	アイス	アイス	名詞-一般		
です	デス	です	助動詞	特殊・デス	基本形
。	。	。	記号-句点		
「	「	「	記号-括弧開		
超	チョウ	超	接頭詞-名詞接続		
バニラ	バニラ	バニラ	名詞-一般		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
抹茶	マッチャ	抹茶	名詞-一般		
」	」	」	記号-括弧閉		
「	「	「	記号-括弧開		
チョコ	チョコ	チョコ	名詞-一般		
クッキー	クッキー	クッキー	名詞-一般		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
定番	テイバン	定番	名詞-一般		
3	3	3	未知語		
品	ヒン	品	名詞-接尾-一般		
に	ニ	に	助詞-格助詞-一般		
加え	クワエ	加える	動詞-自立	一段	連用形
、	、	、	記号-読点		
シーズンフレーバー	シーズンフレーバー	シーズンフレーバー	未知語		
として	トシテ	として	助詞-格助詞-連語		
年	トシ	年	名詞-一般		
4	4	4	未知語		
回	カイ	回	名詞-接尾-助数詞		
新しい	アタラシイ	新しい	形容詞-自立	形容詞・イ段	基本形
味わい	アジワイ	味わい	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
ご	ゴ	ご	接頭詞-名詞接続		
提案	テイアン	提案	名詞-サ変接続		
し	シ	する	動詞-自立	サ変・スル	連用形
て	テ	て	助詞-接続助詞		
い	イ	いる	動詞-非自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
超	チョウ	超	接頭詞-名詞接続		
バニラ	バニラ	バニラ	名詞-一般		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
抹茶	マッチャ	抹茶	名詞-一般		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
チョコ	チョコ	チョコ	名詞-一般		
クッキー	クッキー	クッキー	名詞-一般		
メーカー	メーカー	メーカー	名詞-一般		
希望	キボウ	希望	名詞-サ変接続		
小売	コウリ	小売	名詞-サ変接続		
価格	カカク	価格	名詞-一般		
：	：	：	記号-一般		
各	カク	各	接頭詞-名詞接続		
120	120	120	未知語		
円	エン	円	名詞-一般		
（	（	（	記号-括弧開		
税別	ゼイベツ	税別	名詞-一般		
）	）	）	記号-括弧閉		
好評	コウヒョウ	好評	名詞-一般		
発売	ハツバイ	発売	名詞-サ変接続		
中	チュウ	中	名詞-接尾-副詞可能		
■	■	■	記号-一般		
TVCM	TVCM	TVCM	未知語		
について	ニツイテ	について	助詞-格助詞-連語		
「	「	「	記号-括弧開		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
」	」	」	記号-括弧閉		
の	ノ	の	助詞-連体化		
新	シン	新	接頭詞-名詞接続		
CM	CM	CM	未知語		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
『	『	『	記号-括弧開		
ガッツ	ガッツ	ガッツ	名詞-一般		
リ	リ	リ	名詞-固有名詞-一般		
青春	セイシュン	青春	名詞-一般		
』	』	』	記号-括弧閉		
を	ヲ	を	助詞-格助詞-一般		
テーマ	テーマ	テーマ	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
、	、	、	記号-読点		
制服	セイフク	制服	名詞-一般		
姿	スガタ	姿	名詞-一般		
の	ノ	の	助詞-連体化		
高校生	コウコウセイ	高校生	名詞-一般		
達	タチ	達	名詞-接尾-一般		
が	ガ	が	助詞-格助詞-一般		
力強く	チカラヅヨク	力強い	形容詞-自立	形容詞・アウオ段	連用テ接続
、	、	、	記号-読点		
りりしく	リリシク	りりしい	形容詞-自立	形容詞・イ段	連用テ接続
、	、	、	記号-読点		
ガッツ	ガッツ	ガッツ	名詞-一般		
リ	リ	リ	名詞-固有名詞-一般		
と	ト	と	助詞-並立助詞		
アイス	アイス	アイス	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
食べる	タベル	食べる	動詞-自立	一段	基本形
振付	フリツケ	振付	名詞-一般		
が	ガ	が	助詞-格助詞-一般		
見どころ	ミドコロ	見どころ	名詞-一般		
と	ト	と	助詞-格助詞-一般		
なっ	ナッ	なる	動詞-自立	五段・ラ行	連用タ接続
て	テ	て	助詞-接続助詞		
い	イ	いる	動詞-非自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
振付	フリツケ	振付	名詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
数々	カズカズ	数々	名詞-副詞可能		
の	ノ	の	助詞-連体化		
振付	フリツケ	振付	名詞-一般		
を	ヲ	を	助詞-格助詞-一般		
手掛ける	テガケル	手掛ける	動詞-自立	一段	基本形
ラッキィ池田	ラッキィイケダ	ラッキィ池田	名詞-固有名詞-人名-一般		
さん	サン	さん	名詞-接尾-人名		
監修	カンシュウ	監修	名詞-サ変接続		
による	ニヨル	による	助詞-格助詞-連語		
もの	モノ	もの	名詞-非自立-一般		
。	。	。	記号-句点		
<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	<明治エッセルスーパーカップ>	タグ		
を	ヲ	を	助詞-格助詞-一般		
食べる	タベル	食べる	動詞-自立	一段	基本形
という	トイウ	という	助詞-格助詞-連語		
行為	コウイ	行為	名詞-サ変接続		
を	ヲ	を	助詞-格助詞-一般		
真正面	マショウメン	真正面	名詞-一般		
から	カラ	から	助詞-格助詞-一般		
シンプル	シンプル	シンプル	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
描く	エガク	描く	動詞-自立	五段・カ行イ音便	基本形
こと	コト	こと	名詞-非自立-一般		
で	デ	だ	助動詞	特殊・ダ	連用形
、	、	、	記号-読点		
アイス	アイス	アイス	名詞-一般		
の	ノ	の	助詞-格助詞-一般		
おいし	オイシ	おいしい	形容詞-自立	形容詞・イ段	ガル接続
さ	サ	さ	名詞-接尾-特殊		
を	ヲ	を	助詞-格助詞-一般		
ストレート	ストレート	ストレート	名詞-形容動詞語幹		
に	ニ	に	助詞-副詞化		
力強く	チカラヅヨク	力強い	形容詞-自立	形容詞・アウオ段	連用テ接続
伝え	ツタエ	伝える	動詞-自立	一段	連用形
て	テ	て	助詞-接続助詞		
い	イ	いる	動詞-非自立	一段	連用形
ます	マス	ます	助動詞	特殊・マス	基本形
。	。	。	記号-句点		
また	マタ	また	接続詞		
、	、	、	記号-読点		
CM	CM	CM	未知語		
内	ナイ	内	名詞-接尾-一般		
で	デ	で	助詞-格助詞-一般		
流れる	ナガレル	流れる	動詞-自立	一段	基本形
楽曲	ガッキョク	楽曲	名詞-一般		
は	ハ	は	助詞-係助詞		
、	、	、	記号-読点		
人気	ニンキ	人気	名詞-一般		
アニメ	アニメ	アニメ	名詞-一般		
「	「	「	記号-括弧開		
ワンピース	ワンピース	ワンピース	名詞-一般		
」	」	」	記号-括弧閉		
主題歌	シュダイカ	主題歌	名詞-一般		
など	ナド	など	助詞-副助詞		
で	デ	で	助詞-格助詞-一般		
も	モ	も	助詞-係助詞		
おなじみ	オナジミ	おなじみ	名詞-一般		
の	ノ	の	助詞-連体化		
人気	ニンキ	人気	名詞-一般		
急上昇	キュウジョウショウ	急上昇	名詞-サ変接続		
中	チュウ	中	名詞-接尾-副詞可能		
の	ノ	の	助詞-連体化		
バンド	バンド	バンド	名詞-一般		
、	、	、	記号-読点		
TheROOTLESS	TheROOTLESS	TheROOTLESS	未知語		
による	ニヨル	による	助詞-格助詞-連語		
書き下ろし	カキオロシ	書き下ろす	動詞-自立	五段・サ行	連用形
曲	キョク	曲	名詞-接尾-一般		
「	「	「	記号-括弧開		
夢見	ユメミ	夢見	名詞-一般		
ヶ	ヶ	ヶ	未知語		
丘	オカ	丘	名詞-一般		
」	」	」	記号-括弧閉		
。	。	。	記号-句点		
印象	インショウ	印象	名詞-一般		
的	テキ	的	名詞-接尾-形容動詞語幹		
な	ナ	だ	助動詞	特殊・ダ	体言接続
メロディ	メロディ	メロディ	名詞-一般		
と	ト	と	助詞-並立助詞		
耳	ミミ	耳	名詞-一般		
に	ニ	に	助詞-格助詞-一般		
